Year,Month,Day,Rank,Title,Principal,Collaborator,Peak_position,Weeks_in_chart,Hot,Weight,Gen_Principal,Gen_Collaborator,Principal_Sex,Collaborator_Sex
2020,5,2,19,Otro Trago,Sech,Darell,1,46,1,0.003766,Reggaeton,Reggaeton,1,1.0
2020,5,2,20,Mi Gente,J Balvin,Willy William,1,141,1,0.009807,Reggaeton,Reggaeton,1,1.0
2020,5,2,20,Mi Gente,J Balvin,Beyonce,1,141,1,0.009807,Reggaeton,Reggaeton,1,0.0
2020,5,2,21,China,Anuel AA,Ozuna,1,36,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,5,2,21,China,Anuel AA,Karol G,1,36,1,0.002845,Reggaeton,Reggaeton,1,0.0
2020,5,2,21,China,Anuel AA,J Balvin,1,36,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,5,2,21,China,Anuel AA,Daddy Yankee,1,36,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,5,2,22,MIA,Bad Bunny,Drake,1,74,1,0.020148,Reggaeton,Reggaeton,1,1.0
2020,5,2,23,Pero Ya No,Bad Bunny,Bad Bunny,6,8,1,0.094392,Reggaeton,Reggaeton,1,1.0
2020,5,2,24,Con Tus Besos,Eslabon Armado,Eslabon Armado,16,2,0,0.002845,Regional Mexicana,Regional Mexicana,1,1.0
2020,5,2,25,Amarillo,J Balvin,J Balvin,5,5,0,0.002698,Reggaeton,Reggaeton,1,1.0
2020,5,9,1,Yo Perreo Sola,Bad Bunny,Bad Bunny,1,9,1,0.003175,Reggaeton,Reggaeton,1,1.0
2020,5,9,2,Safaera,Bad Bunny,Jowell-Randy,2,9,1,0.004348,Reggaeton,Reggaeton,1,1.0
2020,5,9,2,Safaera,Bad Bunny,Nengo Flow,2,9,1,0.004348,Reggaeton,Reggaeton,1,1.0
2020,5,9,3,Si Veo A Tu Mama,Bad Bunny,Bad Bunny,1,9,1,0.014857,Reggaeton,Reggaeton,1,1.0
2020,5,9,4,Tusa,Karol G,Nicki Minaj,1,25,1,0.014698,Reggaeton,Reggaeton,0,0.0
2020,5,9,5,RITMO (Bad Boys For Life),Black Eyed Peas,J Balvin,2,28,1,0.005238,English pop,English pop,1,1.0
2020,5,9,6,Sigues Con El,Arcangel,Sech,3,14,1,0.023024,Reggaeton,Reggaeton,1,1.0
2020,5,9,7,Vete,Bad Bunny,Bad Bunny,1,23,1,0.004762,Reggaeton,Reggaeton,1,1.0
2020,5,9,8,La Dificil,Bad Bunny,Bad Bunny,1,9,1,0.002696,Reggaeton,Reggaeton,1,1.0
2020,5,9,9,Ignorantes,Bad Bunny,Sech,2,11,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,5,9,10,Callaita,Bad Bunny,Tainy,1,48,1,0.006868,Reggaeton,Reggaeton,1,1.0
2020,5,9,11,Despacito,Luis Fonsi,Daddy Yankee,1,170,1,0.033631,Spanish Pop,Spanish Pop,1,1.0
2020,5,9,11,Despacito,Luis Fonsi,Justin Bieber,1,170,1,0.033631,Spanish Pop,Spanish Pop,1,1.0
2020,5,9,12,No Me Conoce,Jhay Cortez,Bad Bunny,3,48,1,0.020705,Reggaeton,Reggaeton,1,1.0
2020,5,9,12,No Me Conoce,Jhay Cortez,J Balvin,3,48,1,0.020705,Reggaeton,Reggaeton,1,1.0
2020,5,9,13,Te Bote,Casper Magico,Nio Garcia,1,101,1,0.014233,Reggaeton,Reggaeton,1,1.0
2020,5,9,13,Te Bote,Casper Magico,Darell,1,101,1,0.014233,Reggaeton,Reggaeton,1,1.0
2020,5,9,13,Te Bote,Casper Magico,Nicky Jam,1,101,1,0.014233,Reggaeton,Reggaeton,1,1.0
2020,5,9,13,Te Bote,Casper Magico,Ozuna,1,101,1,0.003571,Reggaeton,Reggaeton,1,1.0
2020,5,9,13,Te Bote,Casper Magico,Bad Bunny,1,101,1,0.003571,Reggaeton,Reggaeton,1,1.0
2020,5,9,14,La Santa,Bad Bunny,Daddy Yankee,4,9,1,0.004881,Reggaeton,Reggaeton,1,1.0
2020,5,9,15,La Cancion,J Balvin,Bad Bunny,2,43,1,0.003971,Reggaeton,Reggaeton,1,1.0
2020,5,9,16,Fantasias,Rauw Alejandro,Farruko,14,23,1,0.002484,Reggaeton,Reggaeton,1,1.0
2020,5,9,17,Mi Gente,J Balvin,Willy William,1,142,1,0.009807,Reggaeton,Reggaeton,1,1.0
2020,5,9,17,Mi Gente,J Balvin,Beyonce,1,142,1,0.009807,Reggaeton,Reggaeton,1,0.0
2020,5,9,18,Otro Trago,Sech,Darell,1,47,1,0.01581,Reggaeton,Reggaeton,1,1.0
2020,5,9,18,Otro Trago,Sech,Nicky Jam,1,47,1,0.01581,Reggaeton,Reggaeton,1,1.0
2020,5,9,18,Otro Trago,Sech,Ozuna,1,47,1,0.01581,Reggaeton,Reggaeton,1,1.0
2020,5,9,18,Otro Trago,Sech,Anuel AA,1,47,1,0.003766,Reggaeton,Reggaeton,1,1.0
2020,5,9,19,Amor Tumbado,Natanael Cano,Natanael Cano,4,15,1,0.002698,Regional Mexicana,Regional Mexicana,1,1.0
2020,5,9,20,China,Anuel AA,Ozuna,1,37,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,5,9,20,China,Anuel AA,J Balvin,1,37,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,5,9,20,China,Anuel AA,Daddy Yankee,1,37,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,5,9,20,China,Anuel AA,Karol G,1,37,1,0.002845,Reggaeton,Reggaeton,1,0.0
2020,5,9,21,Illuminati,Lil Pump,Anuel AA,21,1,0,0.002381,Rap/Hip-Hop/R&B,Rap/Hip-Hop/R&B,1,1.0
2020,5,9,22,MIA,Bad Bunny,Drake,1,75,1,0.020148,Reggaeton,Reggaeton,1,1.0
2020,5,9,23,Adicto,Tainy,Anuel AA,1,28,1,0.003137,Reggaeton,Reggaeton,1,1.0
2020,5,9,23,Adicto,Tainy,Ozuna,1,28,1,0.003137,Reggaeton,Reggaeton,1,1.0
2020,5,9,24,Amarillo,J Balvin,J Balvin,5,6,0,0.002698,Reggaeton,Reggaeton,1,1.0
2020,5,9,25,Ella Quiere Beber,Anuel AA,Romeo Santos,4,79,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,5,16,1,Yo Perreo Sola,Bad Bunny,Bad Bunny,1,10,1,0.003694,Reggaeton,Reggaeton,1,1.0
2020,5,16,2,Safaera,Bad Bunny,Jowell-Randy,2,10,1,0.004348,Reggaeton,Reggaeton,1,1.0
2020,5,16,2,Safaera,Bad Bunny,Nengo Flow,2,10,1,0.004348,Reggaeton,Reggaeton,1,1.0
2020,5,16,3,Que Maldicion,Banda MS de Sergio Lizarraga,Snoop Dogg,3,1,0,0.002827,Regional Mexicana,Regional Mexicana,1,1.0
2020,5,16,4,Si Veo A Tu Mama,Bad Bunny,Bad Bunny,1,10,1,0.014857,Reggaeton,Reggaeton,1,1.0
2020,5,16,5,RITMO (Bad Boys For Life),Black Eyed Peas,J Balvin,2,29,1,0.003945,English pop,English pop,1,1.0
2020,5,16,6,Tusa,Karol G,Nicki Minaj,1,26,1,0.006236,Reggaeton,Reggaeton,0,0.0
2020,5,16,7,Sigues Con El,Arcangel,Sech,3,15,1,0.023024,Reggaeton,Reggaeton,1,1.0
2020,5,16,8,Vete,Bad Bunny,Bad Bunny,1,24,1,0.007124,Reggaeton,Reggaeton,1,1.0
2020,5,16,9,La Dificil,Bad Bunny,Bad Bunny,1,10,1,0.002696,Reggaeton,Reggaeton,1,1.0
2020,5,16,10,Ignorantes,Bad Bunny,Sech,2,12,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,5,16,11,Despacito,Luis Fonsi,Justin Bieber,1,171,1,0.006688,Spanish Pop,Spanish Pop,1,1.0
2020,5,16,11,Despacito,Luis Fonsi,Daddy Yankee,1,171,1,0.033631,Spanish Pop,Spanish Pop,1,1.0
2020,5,16,12,Callaita,Bad Bunny,Tainy,1,49,1,0.003061,Reggaeton,Reggaeton,1,1.0
2020,5,16,13,No Me Conoce,Jhay Cortez,Bad Bunny,3,49,1,0.003683,Reggaeton,Reggaeton,1,1.0
2020,5,16,13,No Me Conoce,Jhay Cortez,J Balvin,3,49,1,0.003683,Reggaeton,Reggaeton,1,1.0
2020,5,16,14,Te Bote,Casper Magico,Bad Bunny,1,102,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,5,16,14,Te Bote,Casper Magico,Ozuna,1,102,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,5,16,14,Te Bote,Casper Magico,Nicky Jam,1,102,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,5,16,14,Te Bote,Casper Magico,Darell,1,102,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,5,16,14,Te Bote,Casper Magico,Nio Garcia,1,102,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,5,16,15,La Santa,Bad Bunny,Daddy Yankee,4,10,1,0.004881,Reggaeton,Reggaeton,1,1.0
2020,5,16,16,La Cancion,J Balvin,Bad Bunny,2,44,1,0.003971,Reggaeton,Reggaeton,1,1.0
2020,5,16,17,Mi Gente,J Balvin,Willy William,1,143,1,0.002656,Reggaeton,Reggaeton,1,1.0
2020,5,16,17,Mi Gente,J Balvin,Beyonce,1,143,1,0.002656,Reggaeton,Reggaeton,1,0.0
2020,5,16,18,Fantasias,Rauw Alejandro,Farruko,14,24,1,0.002484,Reggaeton,Reggaeton,1,1.0
2020,5,16,19,Otro Trago,Sech,Nicky Jam,1,48,1,0.003766,Reggaeton,Reggaeton,1,1.0
2020,5,16,19,Otro Trago,Sech,Darell,1,48,1,0.003766,Reggaeton,Reggaeton,1,1.0
2020,5,16,19,Otro Trago,Sech,Ozuna,1,48,1,0.003766,Reggaeton,Reggaeton,1,1.0
2020,5,16,19,Otro Trago,Sech,Anuel AA,1,48,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,5,16,20,Con Tus Besos,Eslabon Armado,Eslabon Armado,16,3,0,0.002794,Regional Mexicana,Regional Mexicana,1,1.0
2020,5,16,21,China,Anuel AA,J Balvin,1,38,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,5,16,21,China,Anuel AA,Daddy Yankee,1,38,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,5,16,21,China,Anuel AA,Karol G,1,38,1,0.002845,Reggaeton,Reggaeton,1,0.0
2020,5,16,21,China,Anuel AA,Ozuna,1,38,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,5,16,22,Amor Tumbado,Natanael Cano,Natanael Cano,4,16,1,0.002698,Regional Mexicana,Regional Mexicana,1,1.0
2020,5,16,23,MIA,Bad Bunny,Drake,1,76,1,0.003061,Reggaeton,Reggaeton,1,1.0
2020,5,16,24,Adicto,Tainy,Ozuna,1,29,1,0.003137,Reggaeton,Reggaeton,1,1.0
2020,5,16,24,Adicto,Tainy,Anuel AA,1,29,1,0.003137,Reggaeton,Reggaeton,1,1.0
2020,5,16,25,Ella Quiere Beber,Anuel AA,Romeo Santos,4,80,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,5,23,1,Yo Perreo Sola,Bad Bunny,Bad Bunny,1,11,1,0.006151,Reggaeton,Reggaeton,1,1.0
2020,5,23,2,Safaera,Bad Bunny,Nengo Flow,2,11,1,0.004348,Reggaeton,Reggaeton,1,1.0
2020,5,23,2,Safaera,Bad Bunny,Jowell-Randy,2,11,1,0.004348,Reggaeton,Reggaeton,1,1.0
2020,5,23,3,Bye Me Fui,Bad Bunny,Bad Bunny,3,1,0,0.003061,Reggaeton,Reggaeton,1,1.0
2020,5,23,4,Como Se Siente,Jhay Cortez,Bad Bunny,4,1,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,5,23,5,Si Veo A Tu Mama,Bad Bunny,Bad Bunny,1,11,1,0.01,Reggaeton,Reggaeton,1,1.0
2020,5,23,6,RITMO (Bad Boys For Life),Black Eyed Peas,J Balvin,2,30,1,0.005238,English pop,English pop,1,1.0
2020,5,23,7,Pa' Romperla,Bad Bunny,Don Omar,7,1,0,0.094392,Reggaeton,Reggaeton,1,1.0
2020,5,23,8,Sigues Con El,Arcangel,Sech,3,16,1,0.023024,Reggaeton,Reggaeton,1,1.0
2020,5,23,9,Cancion Con Yandel,Yandel,Bad Bunny,9,1,0,0.006868,,,1,1.0
2020,5,23,10,Bad Con Nicky,Bad Bunny,Nicky Jam,10,1,0,0.002902,Reggaeton,Reggaeton,1,1.0
2020,5,23,11,Mas de Una Cita,Bad Bunny,Zion-Lennox,11,1,0,0.003571,Reggaeton,Reggaeton,1,1.0
2020,5,23,12,Tusa,Karol G,Nicki Minaj,1,27,1,0.014698,Reggaeton,Reggaeton,0,0.0
2020,5,23,13,Vete,Bad Bunny,Bad Bunny,1,25,1,0.003348,Reggaeton,Reggaeton,1,1.0
2020,5,23,14,Que Maldicion,Banda MS de Sergio Lizarraga,Snoop Dogg,3,2,0,0.002827,Regional Mexicana,Regional Mexicana,1,1.0
2020,5,23,15,La Dificil,Bad Bunny,Bad Bunny,1,11,1,0.002696,Reggaeton,Reggaeton,1,1.0
2020,5,23,16,Bendiciones,Bad Bunny,Bad Bunny,16,1,0,0.003061,Reggaeton,Reggaeton,1,1.0
2020,5,23,17,Si Ella Sale,Bad Bunny,Bad Bunny,17,1,0,0.002381,Reggaeton,Reggaeton,1,1.0
2020,5,23,18,Callaita,Bad Bunny,Tainy,1,50,1,0.006868,Reggaeton,Reggaeton,1,1.0
2020,5,23,19,No Me Conoce,Jhay Cortez,J Balvin,3,50,1,0.003683,Reggaeton,Reggaeton,1,1.0
2020,5,23,19,No Me Conoce,Jhay Cortez,Bad Bunny,3,50,1,0.003683,Reggaeton,Reggaeton,1,1.0
2020,5,23,20,Ignorantes,Bad Bunny,Sech,2,13,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,5,23,21,Despacito,Luis Fonsi,Daddy Yankee,1,172,1,0.006688,Spanish Pop,Spanish Pop,1,1.0
2020,5,23,21,Despacito,Luis Fonsi,Justin Bieber,1,172,1,0.006688,Spanish Pop,Spanish Pop,1,1.0
2020,5,23,22,La Santa,Bad Bunny,Daddy Yankee,4,11,1,0.004881,Reggaeton,Reggaeton,1,1.0
2020,5,23,23,Te Bote,Casper Magico,Nio Garcia,1,103,1,0.003968,Reggaeton,Reggaeton,1,1.0
2020,5,23,23,Te Bote,Casper Magico,Darell,1,103,1,0.003968,Reggaeton,Reggaeton,1,1.0
2020,5,23,23,Te Bote,Casper Magico,Nicky Jam,1,103,1,0.003968,Reggaeton,Reggaeton,1,1.0
2020,5,23,23,Te Bote,Casper Magico,Ozuna,1,103,1,0.003968,Reggaeton,Reggaeton,1,1.0
2020,5,23,23,Te Bote,Casper Magico,Bad Bunny,1,103,1,0.003968,Reggaeton,Reggaeton,1,1.0
2020,5,23,24,La Cancion,J Balvin,Bad Bunny,2,45,1,0.003971,Reggaeton,Reggaeton,1,1.0
2020,5,23,25,Ronca Freestyle,Bad Bunny,Bad Bunny,25,1,0,0.013884,Reggaeton,Reggaeton,1,1.0
2020,5,30,1,Yo Perreo Sola,Bad Bunny,Bad Bunny,1,12,1,0.003231,Reggaeton,Reggaeton,1,1.0
2020,5,30,2,Safaera,Bad Bunny,Jowell-Randy,2,12,1,0.006571,Reggaeton,Reggaeton,1,1.0
2020,5,30,2,Safaera,Bad Bunny,Nengo Flow,2,12,1,0.006571,Reggaeton,Reggaeton,1,1.0
2020,5,30,3,Bye Me Fui,Bad Bunny,Bad Bunny,3,2,0,0.003061,Reggaeton,Reggaeton,1,1.0
2020,5,30,4,Como Se Siente,Jhay Cortez,Bad Bunny,4,2,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,5,30,5,RITMO (Bad Boys For Life),Black Eyed Peas,J Balvin,2,31,1,0.005238,English pop,English pop,1,1.0
2020,5,30,6,Si Veo A Tu Mama,Bad Bunny,Bad Bunny,1,12,1,0.014857,Reggaeton,Reggaeton,1,1.0
2020,5,30,7,Sigues Con El,Arcangel,Sech,3,17,1,0.006746,Reggaeton,Reggaeton,1,1.0
2020,5,30,8,Tusa,Karol G,Nicki Minaj,1,28,1,0.006236,Reggaeton,Reggaeton,0,0.0
2020,5,30,9,Pa' Romperla,Bad Bunny,Don Omar,7,2,0,0.094392,Reggaeton,Reggaeton,1,1.0
2020,5,30,10,Bad Con Nicky,Bad Bunny,Nicky Jam,10,2,0,0.002902,Reggaeton,Reggaeton,1,1.0
2020,5,30,11,Vete,Bad Bunny,Bad Bunny,1,26,1,0.031518,Reggaeton,Reggaeton,1,1.0
2020,5,30,12,Cancion Con Yandel,Yandel,Bad Bunny,9,2,0,0.006868,,,1,1.0
2020,5,30,13,La Dificil,Bad Bunny,Bad Bunny,1,12,1,0.002696,Reggaeton,Reggaeton,1,1.0
2020,5,30,14,Callaita,Bad Bunny,Tainy,1,51,1,0.006868,Reggaeton,Reggaeton,1,1.0
2020,5,30,15,No Me Conoce,Jhay Cortez,Bad Bunny,3,51,1,0.020705,Reggaeton,Reggaeton,1,1.0
2020,5,30,15,No Me Conoce,Jhay Cortez,J Balvin,3,51,1,0.020705,Reggaeton,Reggaeton,1,1.0
2020,5,30,16,Despacito,Luis Fonsi,Daddy Yankee,1,173,1,0.006688,Spanish Pop,Spanish Pop,1,1.0
2020,5,30,16,Despacito,Luis Fonsi,Justin Bieber,1,173,1,0.006688,Spanish Pop,Spanish Pop,1,1.0
2020,5,30,17,Mas de Una Cita,Bad Bunny,Zion-Lennox,11,2,0,0.003571,Reggaeton,Reggaeton,1,1.0
2020,5,30,18,Ignorantes,Bad Bunny,Sech,2,14,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,5,30,19,Bendiciones,Bad Bunny,Bad Bunny,16,2,0,0.003061,Reggaeton,Reggaeton,1,1.0
2020,5,30,20,Que Maldicion,Banda MS de Sergio Lizarraga,Snoop Dogg,3,3,0,0.002827,Regional Mexicana,Regional Mexicana,1,1.0
2020,5,30,21,La Cancion,J Balvin,Bad Bunny,2,46,1,0.003971,Reggaeton,Reggaeton,1,1.0
2020,5,30,22,La Santa,Bad Bunny,Daddy Yankee,4,12,1,0.004881,Reggaeton,Reggaeton,1,1.0
2020,5,30,23,Te Bote,Casper Magico,Nio Garcia,1,104,1,0.008145,Reggaeton,Reggaeton,1,1.0
2020,5,30,23,Te Bote,Casper Magico,Darell,1,104,1,0.008145,Reggaeton,Reggaeton,1,1.0
2020,5,30,23,Te Bote,Casper Magico,Nicky Jam,1,104,1,0.008145,Reggaeton,Reggaeton,1,1.0
2020,5,30,23,Te Bote,Casper Magico,Ozuna,1,104,1,0.008145,Reggaeton,Reggaeton,1,1.0
2020,5,30,23,Te Bote,Casper Magico,Bad Bunny,1,104,1,0.008145,Reggaeton,Reggaeton,1,1.0
2020,5,30,24,Otro Trago,Sech,Darell,1,49,1,0.003766,Reggaeton,Reggaeton,1,1.0
2020,5,30,24,Otro Trago,Sech,Nicky Jam,1,49,1,0.017529,Reggaeton,Reggaeton,1,1.0
2020,5,30,24,Otro Trago,Sech,Ozuna,1,49,1,0.017529,Reggaeton,Reggaeton,1,1.0
2020,5,30,24,Otro Trago,Sech,Anuel AA,1,49,1,0.017529,Reggaeton,Reggaeton,1,1.0
2020,5,30,25,Fantasias,Rauw Alejandro,Farruko,14,25,1,0.002484,Reggaeton,Reggaeton,1,1.0
2020,6,6,1,Yo Perreo Sola,Bad Bunny,Bad Bunny,1,13,1,0.00735,Reggaeton,Reggaeton,1,1.0
2020,6,6,2,Safaera,Bad Bunny,Nengo Flow,2,13,1,0.006571,Reggaeton,Reggaeton,1,1.0
2020,6,6,2,Safaera,Bad Bunny,Jowell-Randy,2,13,1,0.006571,Reggaeton,Reggaeton,1,1.0
2020,6,6,3,RITMO (Bad Boys For Life),Black Eyed Peas,J Balvin,2,32,1,0.005238,English pop,English pop,1,1.0
2020,6,6,4,Sigues Con El,Arcangel,Sech,3,18,1,0.006746,Reggaeton,Reggaeton,1,1.0
2020,6,6,5,Si Veo A Tu Mama,Bad Bunny,Bad Bunny,1,13,1,0.014857,Reggaeton,Reggaeton,1,1.0
2020,6,6,6,Tusa,Karol G,Nicki Minaj,1,29,1,0.006236,Reggaeton,Reggaeton,0,0.0
2020,6,6,7,Como Se Siente,Jhay Cortez,Bad Bunny,4,3,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,6,6,8,Vete,Bad Bunny,Bad Bunny,1,27,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,6,6,9,Callaita,Bad Bunny,Tainy,1,52,1,0.006868,Reggaeton,Reggaeton,1,1.0
2020,6,6,10,No Me Conoce,Jhay Cortez,J Balvin,3,52,1,0.00593,Reggaeton,Reggaeton,1,1.0
2020,6,6,10,No Me Conoce,Jhay Cortez,Bad Bunny,3,52,1,0.00593,Reggaeton,Reggaeton,1,1.0
2020,6,6,11,La Dificil,Bad Bunny,Bad Bunny,1,13,1,0.002696,Reggaeton,Reggaeton,1,1.0
2020,6,6,12,Bye Me Fui,Bad Bunny,Bad Bunny,3,3,0,0.003061,Reggaeton,Reggaeton,1,1.0
2020,6,6,13,Despacito,Luis Fonsi,Justin Bieber,1,174,1,0.006688,Spanish Pop,Spanish Pop,1,1.0
2020,6,6,13,Despacito,Luis Fonsi,Daddy Yankee,1,174,1,0.006688,Spanish Pop,Spanish Pop,1,1.0
2020,6,6,14,Ignorantes,Bad Bunny,Sech,2,15,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,6,6,15,Te Bote,Casper Magico,Darell,1,105,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,6,6,15,Te Bote,Casper Magico,Nicky Jam,1,105,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,6,6,15,Te Bote,Casper Magico,Ozuna,1,105,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,6,6,15,Te Bote,Casper Magico,Bad Bunny,1,105,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,6,6,15,Te Bote,Casper Magico,Nio Garcia,1,105,1,0.003968,Reggaeton,Reggaeton,1,1.0
2020,6,6,16,La Cancion,J Balvin,Bad Bunny,2,47,1,0.003971,Reggaeton,Reggaeton,1,1.0
2020,6,6,17,Otro Trago,Sech,Anuel AA,1,50,1,0.017529,Reggaeton,Reggaeton,1,1.0
2020,6,6,17,Otro Trago,Sech,Ozuna,1,50,1,0.017529,Reggaeton,Reggaeton,1,1.0
2020,6,6,17,Otro Trago,Sech,Darell,1,50,1,0.017529,Reggaeton,Reggaeton,1,1.0
2020,6,6,17,Otro Trago,Sech,Nicky Jam,1,50,1,0.017529,Reggaeton,Reggaeton,1,1.0
2020,6,6,18,La Santa,Bad Bunny,Daddy Yankee,4,13,1,0.004881,Reggaeton,Reggaeton,1,1.0
2020,6,6,19,Bad Con Nicky,Bad Bunny,Nicky Jam,10,3,0,0.002902,Reggaeton,Reggaeton,1,1.0
2020,6,6,20,Mi Gente,J Balvin,Willy William,1,144,1,0.009807,Reggaeton,Reggaeton,1,1.0
2020,6,6,20,Mi Gente,J Balvin,Beyonce,1,144,1,0.002656,Reggaeton,Reggaeton,1,0.0
2020,6,6,21,Pa' Romperla,Bad Bunny,Don Omar,7,3,0,0.094392,Reggaeton,Reggaeton,1,1.0
2020,6,6,22,Fantasias,Rauw Alejandro,Farruko,14,26,1,0.002484,Reggaeton,Reggaeton,1,1.0
2020,6,6,23,Que Maldicion,Banda MS de Sergio Lizarraga,Snoop Dogg,3,4,0,0.002827,Regional Mexicana,Regional Mexicana,1,1.0
2020,6,6,24,Con Tus Besos,Eslabon Armado,Eslabon Armado,16,4,0,0.002794,Regional Mexicana,Regional Mexicana,1,1.0
2020,6,6,25,Cancion Con Yandel,Yandel,Bad Bunny,9,3,0,0.006868,,,1,1.0
2020,6,13,1,TKN,Rosalia,Travis Scott,1,1,1,0.002381,Reggaeton,Reggaeton,0,1.0
2020,6,13,2,Yo Perreo Sola,Bad Bunny,Bad Bunny,1,14,1,0.003883,Reggaeton,Reggaeton,1,1.0
2020,6,13,3,Hasta Que Dios Diga,Anuel AA,Bad Bunny,3,1,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,6,13,4,Safaera,Bad Bunny,Nengo Flow,2,14,1,0.004348,Reggaeton,Reggaeton,1,1.0
2020,6,13,4,Safaera,Bad Bunny,Jowell-Randy,2,14,1,0.004348,Reggaeton,Reggaeton,1,1.0
2020,6,13,5,RITMO (Bad Boys For Life),Black Eyed Peas,J Balvin,2,33,1,0.003945,English pop,English pop,1,1.0
2020,6,13,6,Sigues Con El,Arcangel,Sech,3,19,1,0.023024,Reggaeton,Reggaeton,1,1.0
2020,6,13,7,Reggaetonera,Anuel AA,Anuel AA,7,1,0,0.002381,Reggaeton,Reggaeton,1,1.0
2020,6,13,8,Narcos,Anuel AA,Anuel AA,8,1,0,0.009524,Reggaeton,Reggaeton,1,1.0
2020,6,13,9,Futbol & Rumba,Anuel AA,Enrique Iglesias,9,1,0,0.002381,Reggaeton,Reggaeton,1,1.0
2020,6,13,10,Si Veo A Tu Mama,Bad Bunny,Bad Bunny,1,14,1,0.014857,Reggaeton,Reggaeton,1,1.0
2020,6,13,11,Tusa,Karol G,Nicki Minaj,1,30,1,0.006944,Reggaeton,Reggaeton,0,0.0
2020,6,13,12,Asi Soy Yo,Anuel AA,Bad Bunny,12,1,0,0.002902,Reggaeton,Reggaeton,1,1.0
2020,6,13,13,Jangueo,Anuel AA,Tego Calderon,13,1,0,0.022807,Reggaeton,Reggaeton,1,1.0
2020,6,13,14,No Me Conoce,Jhay Cortez,J Balvin,3,53,1,0.00593,Reggaeton,Reggaeton,1,1.0
2020,6,13,14,No Me Conoce,Jhay Cortez,Bad Bunny,3,53,1,0.00593,Reggaeton,Reggaeton,1,1.0
2020,6,13,15,Callaita,Bad Bunny,Tainy,1,53,1,0.006868,Reggaeton,Reggaeton,1,1.0
2020,6,13,16,Vete,Bad Bunny,Bad Bunny,1,28,1,0.031518,Reggaeton,Reggaeton,1,1.0
2020,6,13,17,Como Se Siente,Jhay Cortez,Bad Bunny,4,4,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,6,13,18,Despacito,Luis Fonsi,Justin Bieber,1,175,1,0.033631,Spanish Pop,Spanish Pop,1,1.0
2020,6,13,18,Despacito,Luis Fonsi,Daddy Yankee,1,175,1,0.033631,Spanish Pop,Spanish Pop,1,1.0
2020,6,13,19,La Dificil,Bad Bunny,Bad Bunny,1,14,1,0.002696,Reggaeton,Reggaeton,1,1.0
2020,6,13,20,China,Anuel AA,Karol G,1,39,1,0.002845,Reggaeton,Reggaeton,1,0.0
2020,6,13,20,China,Anuel AA,Daddy Yankee,1,39,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,6,13,20,China,Anuel AA,J Balvin,1,39,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,6,13,20,China,Anuel AA,Ozuna,1,39,1,0.002845,Reggaeton,Reggaeton,1,1.0
2020,6,13,21,Te Bote,Casper Magico,Nio Garcia,1,106,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,6,13,21,Te Bote,Casper Magico,Darell,1,106,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,6,13,21,Te Bote,Casper Magico,Nicky Jam,1,106,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,6,13,21,Te Bote,Casper Magico,Ozuna,1,106,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,6,13,21,Te Bote,Casper Magico,Bad Bunny,1,106,1,0.002381,Reggaeton,Reggaeton,1,1.0
2020,6,13,22,La Cancion,J Balvin,Bad Bunny,2,48,1,0.003971,Reggaeton,Reggaeton,1,1.0
